Time,EAR,Blink_Count,Deviation,Attention_Score,Looking_Away
2.8966450691223145,0.23684964899870853,3,0,96,0
2.9321448802948,0.23475935133687253,3,0,96,0
2.9586758613586426,0.23475935133687253,3,1,96,0
3.0019750595092773,0.23484169137835492,3,0,96,0
3.0360324382781982,0.23517166484879976,3,1,96,0
3.072474479675293,0.24271564905190912,3,0,96,0
3.094897747039795,0.2331996175735213,3,0,96,0
3.1306917667388916,0.23895314342928783,3,1,96,0
3.1611995697021484,0.24655999518959215,3,1,96,0
3.2128255367279053,0.24667831664033735,3,1,96,0
3.233180046081543,0.23690863251600652,3,2,96,0
3.273231029510498,0.22378427967624165,3,1,96,0
3.3005495071411133,0.2479684166797138,3,2,96,0
3.33552622795105,0.25018185439608964,3,2,96,0
3.363483190536499,0.24812313893677962,3,2,96,0
3.397059917449951,0.24657343915368973,3,3,96,0
3.4400253295898438,0.2516000429681903,3,5,96,0
3.474170446395874,0.24075418990705863,3,6,96,0
3.5116918087005615,0.26402902084434976,3,8,96,0
3.5572619438171387,0.25578271643039024,3,9,96,0
3.688256025314331,0.25286769230912964,3,10,96,0
3.718106985092163,0.23565182552803704,3,17,96,0
3.7464067935943604,0.2504828531381057,3,19,96,0
3.771799325942993,0.23676836750035626,3,21,96,0
3.798793315887451,0.23597801851773048,3,24,96,0
3.838015556335449,0.24790998960464425,3,29,96,0
3.8851516246795654,0.22847352806800106,3,35,96,0
3.912548065185547,0.241935502703179,3,36,96,0
3.9266793727874756,0.22433340863511736,3,37,96,0
3.9558963775634766,0.22628019502287655,3,41,96,0
3.9857726097106934,0.21737272240611938,3,45,93,0
4.027093172073364,0.2384844948817219,3,48,94,0
4.045602798461914,0.24108642287671395,3,52,95,0
4.077527761459351,0.2463303274357831,3,56,96,0
4.115946054458618,0.2355884649403156,3,58,96,0
4.148530960083008,0.25290843796132373,3,62,90,1
4.173085927963257,0.190672125244363,3,64,83,1
4.233150243759155,0.15987864826694478,3,67,77,1
4.268380880355835,0.15869400223859625,3,68,72,1
4.298372268676758,0.1815655244283228,3,69,68,1
4.342795372009277,0.21267115508745274,3,70,65,1
4.366560459136963,0.23302579594499445,4,71,66,1
4.3995041847229,0.25884967910469614,4,71,66,1
4.427314758300781,0.2744484678798458,4,72,66,1
4.462852954864502,0.2589004931057746,4,71,66,1
4.49138879776001,0.27737662597376184,4,71,66,1
4.52138876914978,0.2816274386029971,4,70,66,1
4.566935777664185,0.26542311954460895,4,70,66,1
4.6071436405181885,0.27373311833099234,4,69,66,1
4.65367865562439,0.26675810899821384,4,67,66,1
4.679734230041504,0.27750542791863253,4,66,66,1
4.704787254333496,0.26925072302496067,4,65,66,1
4.746798992156982,0.276626925850609,4,63,66,1
4.768372058868408,0.28476957209826015,4,62,66,1
4.799374103546143,0.26881823775617864,4,61,66,1
4.8397486209869385,0.2512340538040891,4,60,72,0
4.859939098358154,0.15670758196923001,4,59,74,0
4.894773721694946,0.15575920182586303,4,59,76,0
4.9361865520477295,0.1667480889822413,4,57,77,0
5.070242643356323,0.19391700627408515,4,57,78,0
5.089916467666626,0.20565976900488292,4,55,79,0
5.117372751235962,0.24729843047951372,5,54,83,0
5.145846605300903,0.24719964667467767,5,53,86,0
5.173929929733276,0.27636617898439153,5,53,88,0
5.197014808654785,0.25457187716343954,5,53,90,0
5.220390796661377,0.250761434144094,5,53,92,0
5.2531890869140625,0.2550043624322216,5,52,93,0
5.287647247314453,0.2465807518684855,5,51,94,0
5.320624589920044,0.27606542956344193,5,50,95,0
5.349167346954346,0.25815494126809024,5,48,96,0
5.366829872131348,0.26935442617001976,5,48,96,0
5.389842510223389,0.2499805747825884,5,48,96,0
5.413370132446289,0.2730738005230418,5,49,96,0
5.435369491577148,0.26805833034869775,5,50,96,0
5.494914293289185,0.24716896279366757,5,52,96,0
5.513910531997681,0.25774769760531513,5,54,96,0
5.536912202835083,0.22558913294474287,5,56,96,0
5.612450361251831,0.17055880541002783,5,56,93,0
5.641449928283691,0.168125669983063,5,58,91,0
5.675994634628296,0.1447942246292111,5,57,89,0
5.712994813919067,0.14696469061481798,5,55,88,0
5.7610063552856445,0.2014059294874026,5,55,87,0
5.786531686782837,0.24752573557067586,6,52,89,0
5.8145318031311035,0.2504330830363514,6,49,91,0
5.850531578063965,0.2609990411605867,6,47,92,0
5.870072364807129,0.25443444217235406,6,45,93,0
5.897073984146118,0.24801796098047063,6,44,94,0
5.92707085609436,0.23006142843647998,6,45,95,0
5.9620842933654785,0.24092403224897901,6,45,96,0
5.989610195159912,0.26113589301499884,6,46,96,0
6.009614944458008,0.2575506211707097,6,47,96,0
6.049612522125244,0.25444721444064883,6,48,96,0
6.075154066085815,0.25402452140710646,6,51,96,0
6.114154100418091,0.24717573141601473,6,52,96,0
6.150153875350952,0.25150012581061754,6,55,96,0
6.185691595077515,0.26273345293840217,6,57,96,0
6.2116923332214355,0.25960658759091604,6,60,96,0
6.28623366355896,0.25066215934809927,6,63,90,1
6.429404020309448,0.25066215934809927,6,65,86,1
6.458240032196045,0.2600753412383245,6,72,82,1
6.482170581817627,0.27361987427275963,6,72,79,1
6.500176906585693,0.2534896825701455,6,73,77,1
6.542373418807983,0.24535482365764028,6,72,75,1
6.575650691986084,0.2404388549803672,6,72,74,1
6.606091499328613,0.2684038216254879,6,72,73,1
6.641106128692627,0.2700392217453625,6,71,72,1
6.67108678817749,0.2558441227311521,6,70,71,1
6.701319694519043,0.2678467226867579,6,67,70,1
6.7344629764556885,0.26702948926943826,6,64,70,1
6.76348614692688,0.27150316392275753,6,58,76,0
6.79240083694458,0.2749971215893187,6,50,80,0
6.822412014007568,0.2889257233232698,6,43,84,0
6.864421606063843,0.2712105673636751,6,38,87,0
6.901777744293213,0.2779368803267244,6,37,89,0
6.930221319198608,0.28096435413430615,6,36,91,0
6.956241607666016,0.27702975841692146,6,36,92,0
6.988200664520264,0.28269707303626296,6,35,93,0
7.020205974578857,0.29076911008898365,6,36,94,0
7.064380407333374,0.2827122177229422,6,39,95,0
7.092911243438721,0.30320295199300895,6,42,96,0
7.124251127243042,0.30141141242351494,6,44,96,0
7.150288105010986,0.3014954971765703,6,45,96,0
7.172202825546265,0.29727757402830773,6,47,96,0
7.208199977874756,0.28754776661826514,6,48,96,0
7.252768278121948,0.29903463063354196,6,48,96,0
7.28911828994751,0.3009226798342738,6,48,96,0
7.31878924369812,0.29368780476829726,6,48,96,0
7.354130029678345,0.29294460125110977,6,47,96,0
7.383687496185303,0.29118432410594236,6,47,96,0
7.423339128494263,0.29211509032322713,6,47,96,0
7.498240947723389,0.2908916157724959,6,47,96,0
7.5238871574401855,0.2867379519392545,6,48,96,0
7.56908392906189,0.2980933961908241,6,48,96,0
7.602700233459473,0.2845214138461363,6,48,96,0
7.628154039382935,0.28419762775080537,6,48,96,0
7.661543607711792,0.2891202611723639,6,48,96,0
7.694915533065796,0.28779814293998623,6,47,96,0
7.725911617279053,0.29535832546981944,6,47,96,0
7.876013994216919,0.2836905578816772,6,47,96,0
7.897010564804077,0.24569361645717747,6,70,90,1
7.919283390045166,0.26191048956563556,6,71,86,1
7.9476494789123535,0.1946494886456366,6,76,79,1
7.9702088832855225,0.19587409972359826,6,78,74,1
7.992591381072998,0.18026205915282703,6,82,70,1
8.03458571434021,0.1867429041615883,6,86,67,1
8.06681752204895,0.18471756165436026,6,90,64,1
8.093114852905273,0.18052763667021582,6,93,62,1
8.12151575088501,0.18765592327173355,6,95,60,1
8.142914056777954,0.17922844776208352,6,98,59,1
8.206383466720581,0.19810326931306793,6,101,58,1
8.227388143539429,0.19283383022271355,6,103,57,1
8.264553308486938,0.19653914608151063,6,106,56,1
8.30583930015564,0.20901908592562618,6,108,55,1
8.329265117645264,0.19937203260748212,6,110,55,1
8.373563051223755,0.19812245648528884,6,111,55,1
8.414751291275024,0.200162547832336,6,113,55,1
8.438752174377441,0.19283383022271355,6,114,55,1
8.475504398345947,0.1894778767641872,6,115,55,1
8.495501041412354,0.18373866217130885,6,115,55,1
8.53434681892395,0.18810210059286486,6,116,55,1
8.566487789154053,0.15010600435499563,6,118,55,1
8.605339527130127,0.15895501475159599,6,118,55,1
8.635998249053955,0.137060259359423,6,118,55,1
8.677257776260376,0.12185040828661654,6,117,55,1
8.737697839736938,0.1314782452645732,6,118,55,1
8.76773977279663,0.13904187855677952,6,118,55,1
8.79727578163147,0.137368533668494,6,118,55,1
8.832643270492554,0.1420621433794967,6,118,55,1
8.866566896438599,0.13973497368431437,6,118,55,1
8.8857421875,0.14639970165050317,6,118,55,1
8.917758703231812,0.14642302302672744,6,118,55,1
8.94577670097351,0.1596248412085431,6,118,55,1
8.972811698913574,0.15553090080025928,6,118,47,1
9.013005495071411,0.1593348150474564,6,118,40,1
9.051233530044556,0.15831495875407448,6,118,35,1
9.085543155670166,0.15869917173561887,6,118,31,1
9.11704707145691,0.1586674247838121,6,118,27,1
9.318625450134277,0.16606587118929117,6,119,24,1
9.361685752868652,0.15499838213771677,6,118,22,1
9.40106201171875,0.15835455775293872,6,119,20,1
9.436578512191772,0.15895501475159599,6,119,19,1
9.474408388137817,0.16486682828952606,6,119,18,1
9.507989883422852,0.14975985486241877,6,118,17,1
9.542739629745483,0.1458004634096302,6,119,16,1
9.580900430679321,0.1530828840755183,6,119,15,1
9.612313747406006,0.1588051420914156,6,118,15,1
9.646602869033813,0.16220541923414417,6,118,15,1
9.680146932601929,0.1589921758265673,6,118,15,1
9.72032880783081,0.1589921758265673,6,118,15,1
9.756429433822632,0.15577893241899043,6,118,15,1
9.783373355865479,0.16030205828103591,6,118,15,1
9.824194192886353,0.17310723258506178,6,117,15,1
9.863654136657715,0.18736492339418198,6,116,15,1
9.899890184402466,0.2056074265458531,6,117,15,1
9.952595710754395,0.20164953863810492,6,117,15,1
9.990998029708862,0.22886460282531215,7,116,26,1
10.022395133972168,0.24450761033619736,7,116,34,1
10.05491590499878,0.2611179366626736,7,116,41,1
10.087438821792603,0.2559453741348995,7,117,46,1
10.123685598373413,0.2549358196964378,7,117,50,1
10.16176438331604,0.261627513775475,7,117,54,1
10.195507526397705,0.265959447845178,7,117,57,1
10.22235918045044,0.2645192321326588,7,117,59,1
10.257698774337769,0.2635294187153797,7,117,61,1
10.300435066223145,0.2623504497033632,7,117,62,1
10.321705341339111,0.26748039304077514,7,117,63,1
10.367722034454346,0.26251091844290464,7,116,64,1
10.396037101745605,0.2544011802432198,7,116,65,1
10.419426918029785,0.2651932952792231,7,117,66,1
10.446410894393921,0.2605040990412154,7,117,66,1
10.473644495010376,0.2706742416523018,7,116,66,1
10.49293041229248,0.26086558895615347,7,117,66,1
10.530435800552368,0.2670505630557693,7,117,66,1
10.570749044418335,0.20347688845294162,7,118,63,1
10.60714054107666,0.21356630529316598,7,117,61,1
10.632681846618652,0.21038175866217096,7,118,59,1
10.674387216567993,0.16316722947626178,7,118,58,1
10.851151943206787,0.13149248969388846,7,117,57,1
10.889675378799438,0.1507045835949285,7,118,56,1
10.928675413131714,0.15665965786908326,7,118,55,1
10.964682579040527,0.1580529191958951,7,118,55,1
10.998195171356201,0.1626054494401821,7,118,55,1
11.033196210861206,0.16579052212333673,7,118,55,1
11.070202350616455,0.17238426664524098,7,118,55,1
11.10572075843811,0.16996916403121431,7,118,55,1
11.141722202301025,0.16211306148036042,7,118,55,1
11.174242734909058,0.15698307010537496,7,118,55,1
11.215242862701416,0.1559919161583616,7,118,55,1
11.264254808425903,0.1583862176855494,7,118,55,1
11.298771142959595,0.15723993046543283,7,117,55,1
11.333771228790283,0.15490213057178487,7,117,55,1
11.371493101119995,0.16472316989195926,7,117,55,1
11.411290884017944,0.1660452626955256,7,117,55,1
11.448717594146729,0.16580147629192193,7,118,55,1
11.483093976974487,0.16541870141338288,7,118,55,1
11.523369073867798,0.1665471621627767,7,118,55,1
11.559223651885986,0.1657774174223365,7,118,55,1
11.597429990768433,0.16679369061976781,7,118,47,1
11.649815320968628,0.17032788004016797,7,118,40,1
11.683950185775757,0.16719226374351354,7,118,35,1
11.719868898391724,0.16650047311966248,7,118,31,1
11.75957703590393,0.17584910949512056,7,118,27,1
11.79000973701477,0.16541870141338288,7,118,24,1
11.831003904342651,0.16137048174467702,7,118,22,1
11.866684198379517,0.17430078453793688,7,118,20,1
11.907459497451782,0.1661421793523833,7,118,19,1
11.94987940788269,0.16869288278587286,7,118,18,1
11.988523483276367,0.17558824821760266,7,118,17,1
12.012930631637573,0.17272589609295758,7,118,16,1
12.051761627197266,0.17872741334951375,7,118,15,1
12.083029747009277,0.1626260028804754,7,118,15,1
12.108700513839722,0.1626260028804754,7,118,15,1
12.135595321655273,0.1716128919642088,7,118,15,1
12.183162689208984,0.16779193523715974,7,118,15,1
12.201552629470825,0.17147350446695003,7,118,15,1
12.237577438354492,0.17430078453793688,7,118,15,1
12.425835847854614,0.1741671562682589,7,118,15,1
12.458228588104248,0.22164343466133146,8,116,26,1
12.495777606964111,0.2219516031944041,8,117,34,1
12.51877498626709,0.2372325119600683,8,116,41,1
12.558029651641846,0.21899853129837804,8,117,43,1
12.593742609024048,0.23352674590080041,8,117,48,1
12.63404107093811,0.22222682759840567,8,117,52,1
12.674707889556885,0.22572679024661335,8,117,55,1
12.714615821838379,0.2389676682161748,8,117,58,1
12.745914459228516,0.2270593294254944,8,117,60,1
12.773544311523438,0.2274801825939785,8,117,62,1
12.81696343421936,0.23644181025492905,8,117,63,1
12.854586839675903,0.2377468546433436,8,117,64,1
12.88716173171997,0.23707303836042992,8,117,65,1
12.92401933670044,0.2387917877929157,8,117,66,1
12.972477436065674,0.2378255848398585,8,117,66,1
13.017631769180298,0.243700415054528,8,117,66,1
13.052156448364258,0.24823678360157944,8,117,66,1
13.092276096343994,0.24897422538886566,8,118,66,1
13.126280069351196,0.2600154229937812,8,118,66,1
13.15878963470459,0.2523350872690451,8,117,66,1
13.193390130996704,0.25386119566701204,8,117,66,1
13.234635353088379,0.2620054952498525,8,117,66,1
13.267937660217285,0.2530854830292118,8,117,66,1
13.302983045578003,0.25822631464548795,8,117,66,1
13.341028451919556,0.24713022211521088,8,118,66,1
13.372202634811401,0.24111910926780972,8,118,66,1
13.404731273651123,0.23748625794582354,8,118,66,1
13.435731887817383,0.23284608111516014,8,119,66,1
13.47627592086792,0.24158315112554846,8,118,66,1
13.516275405883789,0.22416376287319037,8,118,66,1
13.543275356292725,0.22070292140911674,8,119,66,1
13.582813501358032,0.2217852804064604,8,118,66,1
13.606815814971924,0.194678648486509,8,118,63,1
13.637816905975342,0.2036550923169098,8,118,61,1
13.672829151153564,0.19874140739535553,8,118,59,1
13.696362972259521,0.19689213498831007,8,118,58,1
13.725358486175537,0.19982342978123113,8,118,57,1
13.74935793876648,0.20914418630613735,8,119,56,1
13.770376682281494,0.20793358819492008,8,118,55,1
13.909462213516235,0.18912431958821152,8,118,55,1
13.937461376190186,0.15577893241899043,8,119,55,1
13.979004144668579,0.15716163237742756,8,121,55,1
14.012004613876343,0.15031531626845346,8,120,55,1
14.044001579284668,0.15725509322587816,8,120,55,1
14.093545913696289,0.1576019479565144,8,120,55,1
14.1295485496521,0.15502773950750998,8,119,55,1
14.170967102050781,0.15369344949577277,8,120,55,1
14.201249122619629,0.1612207091763383,8,120,55,1
14.23500370979309,0.1660452626955256,8,120,55,1
14.271025896072388,0.1626258826445104,8,120,55,1
14.305704593658447,0.15881388618436995,8,120,55,1
14.33600664138794,0.16106691514426386,8,120,55,1
14.366451740264893,0.16510871911899544,8,120,55,1
14.405006170272827,0.19906279879517097,8,119,55,1
14.43470549583435,0.20376616213604937,8,118,55,1
14.467225790023804,0.2188120490637107,8,119,55,1
14.496618270874023,0.23237347845779943,9,119,58,1
14.529647827148438,0.24453948832469913,9,118,60,1
14.563401699066162,0.2415799211190775,9,118,62,1
14.595492839813232,0.2247868294978927,9,119,63,1
14.629137516021729,0.23035610075071483,9,118,64,1
14.664154052734375,0.17173560712251879,9,120,62,1
14.691790580749512,0.15207133603070558,9,120,60,1
14.721994161605835,0.1646970768936969,9,120,59,1
14.751990556716919,0.19021089604580316,9,119,58,1
14.78650951385498,0.2025601882631171,9,119,57,1
14.818196296691895,0.2276555841190477,10,118,59,1
14.86111855506897,0.22687051266845082,10,118,61,1
14.891893863677979,0.23316513298545383,10,118,62,1
14.919943809509277,0.24495540575001457,10,118,63,1
14.950245380401611,0.23792119158739133,10,118,64,1
14.981846570968628,0.2399115373148399,10,118,65,1
15.013788938522339,0.2573738423281482,10,118,66,1
15.038938283920288,0.24111910926780972,10,118,66,1
15.067954301834106,0.2531121251153327,10,118,66,1
15.109119176864624,0.24898432972651718,10,119,66,1
15.135607481002808,0.24915602807504045,10,119,66,1
15.166649341583252,0.24791174294916524,10,119,66,1
15.323251008987427,0.2453747515123906,10,119,66,1
15.352118968963623,0.22853718197559464,10,119,66,1
15.379918575286865,0.22124093172718878,10,119,66,1
15.422009944915771,0.2226706657270111,10,119,66,1
15.45035719871521,0.20726726817256577,10,119,63,1
15.501968622207642,0.15427556928964214,10,121,61,1
15.530890703201294,0.16192108713325978,10,122,59,1
15.55854845046997,0.16376670633284765,10,122,58,1
15.586631059646606,0.14957711710294636,10,122,57,1
15.614347457885742,0.15287589529592088,10,122,56,1
15.650159358978271,0.15359728292307007,10,122,55,1
15.676084756851196,0.14912064671835495,10,122,55,1
15.704236030578613,0.16181915582445938,10,121,55,1
15.727572917938232,0.16577117179416975,10,121,55,1
15.75592589378357,0.15668282153320118,10,121,55,1
15.788362741470337,0.1641634754328113,10,122,55,1
15.815235376358032,0.15869734456661144,10,121,55,1
15.834983348846436,0.16516483300726298,10,122,55,1
15.861011743545532,0.16272899074945166,10,121,55,1
15.886838674545288,0.16025415243468652,10,121,55,1
15.92185378074646,0.17179007677459734,10,121,55,1
15.962778806686401,0.16116247810463877,10,121,55,1
15.98906946182251,0.1665734735132975,10,121,55,1
16.02458882331848,0.16033328648264095,10,121,55,1
16.058584928512573,0.16693363965366617,10,121,55,1
16.106022357940674,0.16996916403121431,10,121,55,1
16.13900399208069,0.17485504832627013,10,121,55,1
16.1646089553833,0.1725300438311821,10,121,55,1
16.1980984210968,0.16332499970821596,10,121,55,1
16.22294306755066,0.1657605060630777,10,121,55,1
16.2650785446167,0.16767360671025094,10,120,55,1
16.2989501953125,0.17239641556150412,10,120,55,1
16.32368040084839,0.16442486595067823,10,121,55,1
16.35538363456726,0.16328619507094888,10,121,55,1
16.377909898757935,0.16693363965366617,10,121,55,1
16.437723398208618,0.16442486595067823,10,121,55,1
16.46243405342102,0.16560680658638585,10,121,47,1
16.498350143432617,0.1684135737668357,10,121,40,1
16.52737069129944,0.17667381969921903,10,122,35,1
16.644341945648193,0.16693363965366617,10,122,31,1
16.663350820541382,0.16442486595067823,10,122,27,1
16.680728912353516,0.1612493925392317,10,122,24,1
16.70899510383606,0.16281716958931974,10,121,22,1
16.723599195480347,0.17485504832627013,10,121,20,1
16.74129056930542,0.1625303076788412,10,122,19,1
16.769095182418823,0.1552814221213476,10,122,18,1
16.80385708808899,0.17003645687415347,10,122,17,1
16.8298602104187,0.1666221081975773,10,122,16,1
16.86940097808838,0.1637375859628952,10,122,15,1
16.900588989257812,0.17485504832627013,10,121,15,1
16.92622971534729,0.18014845051387057,10,121,15,1
16.967857360839844,0.16591998680980705,10,122,15,1
17.021942377090454,0.1710501097180126,10,122,15,1
17.04448699951172,0.17179007677459734,10,122,15,1
17.08242154121399,0.16693363965366617,10,123,15,1
17.15031099319458,0.15994126079812906,10,122,15,1
17.17171359062195,0.17449757970192326,10,121,15,1
17.21363067626953,0.17236627108096986,10,121,15,1
17.247886657714844,0.19463643414598428,10,121,15,1
17.27489948272705,0.18903055485342635,10,120,15,1
17.302724838256836,0.20912923385562626,10,120,15,1
17.32736110687256,0.2208290610355906,11,120,26,1
17.356377601623535,0.21314573941097326,11,120,31,1
17.38766622543335,0.22117501980181564,11,120,38,1
17.409669876098633,0.2130155190011941,11,120,41,1
17.44652247428894,0.2296698674890183,11,120,46,1
17.473751306533813,0.2262202932202746,11,120,50,1
17.54626226425171,0.2237355457342446,11,121,54,1
17.576321125030518,0.21560627258193543,11,120,54,1
17.605857610702515,0.21991981060905907,11,120,54,1
17.631157875061035,0.224335377170084,11,120,57,1
17.655158758163452,0.2237355457342446,11,120,59,1
17.68789005279541,0.2252540678685841,11,120,61,1
17.718889713287354,0.22341204529106012,11,120,62,1
17.74757742881775,0.22196216740976632,11,120,63,1
17.777228593826294,0.21919230190918404,11,120,61,1
17.81682848930359,0.21916847624048005,11,121,59,1
17.844815731048584,0.2214814517053454,11,121,61,1
17.883968114852905,0.22419460634294347,11,120,62,1
18.046982765197754,0.2232733270322624,11,121,63,1
18.073075771331787,0.22406861944182485,11,120,64,1
18.100354433059692,0.2165291458062295,11,121,62,1
18.126386404037476,0.21246010999722295,11,121,60,1
18.185229063034058,0.21631726203425852,11,121,59,1
18.224626541137695,0.21865857776098319,11,121,58,1
18.254161834716797,0.2120392379438457,11,121,57,1
18.295408010482788,0.21351137440891974,11,121,56,1
18.32968544960022,0.19859719560724254,11,121,55,1
18.356773376464844,0.2090948266327477,11,121,55,1
18.39373755455017,0.20626861842406946,11,121,55,1
18.41467308998108,0.2042508154049259,11,121,55,1
18.4553701877594,0.19880163239351853,11,121,55,1
18.483170986175537,0.2042508154049259,11,121,55,1
18.51285147666931,0.20128797489186234,11,121,55,1
18.543461561203003,0.20907639743078216,11,121,55,1
18.571097135543823,0.20874072326730972,11,121,55,1
18.598206758499146,0.19329464449753936,11,121,55,1
18.64522671699524,0.20150510598952054,11,121,55,1
18.688929080963135,0.19680143892384533,11,121,55,1
18.717078924179077,0.1930750887780921,11,122,55,1
18.744317770004272,0.19146382676093626,11,122,55,1
18.771902561187744,0.194678648486509,11,122,55,1
18.802124977111816,0.18823183558350248,11,121,55,1
18.849413633346558,0.18830354659417986,11,122,55,1
18.880613088607788,0.18686655770007493,11,122,55,1
18.898797035217285,0.18245550315261827,11,122,55,1
18.92655897140503,0.19374015980726364,11,121,55,1
18.95156764984131,0.19654495276778317,11,122,55,1
18.988985776901245,0.19199119529439818,11,121,55,1
19.022114753723145,0.19127432496912328,11,122,55,1
19.053232669830322,0.18823183558350248,11,122,55,1
19.079998254776,0.18705605949188792,11,122,55,1
19.121134042739868,0.17095186495317416,11,123,47,1
19.198140859603882,0.17340666038928015,11,122,40,1
19.235803604125977,0.16953927358150722,11,122,35,1
19.26093101501465,0.1643915442611168,11,123,31,1
19.27994394302368,0.16063051468809225,11,123,27,1
19.307640552520752,0.1648668395298011,11,123,24,1
19.466957330703735,0.15690404536168176,11,123,22,1
19.486588954925537,0.15773321084372874,11,124,20,1
19.50860023498535,0.1606417952396792,11,124,19,1
19.540996313095093,0.15916019772902626,11,124,18,1
19.580158233642578,0.15834191501309913,11,124,17,1
19.609683513641357,0.15679588419975243,11,123,16,1
19.643205881118774,0.16516483300726298,11,123,15,1
19.662771463394165,0.16429710370248926,11,124,15,1
19.69394826889038,0.15596669257775464,11,123,15,1
19.713659286499023,0.16355713664590452,11,123,15,1
19.75300621986389,0.15806948797561973,11,124,15,1
19.78756046295166,0.1521129176577351,11,123,15,1
19.817631483078003,0.15176776500424766,11,123,15,1
19.851431131362915,0.15419360983836308,11,123,15,1
19.885885000228882,0.16562550791256353,11,123,15,1
19.9178249835968,0.16767360671025094,11,123,15,1
19.951109647750854,0.16223714776053305,11,124,15,1
19.98491930961609,0.16100601166378703,11,124,15,1
20.02193260192871,0.15469308880188734,11,123,15,1
20.051130771636963,0.16328619507094888,11,123,15,1
20.102215051651,0.16150903784821713,11,124,15,1
20.13222026824951,0.16150903784821713,11,124,15,1
20.177283763885498,0.15834053338460463,11,123,15,1
20.196571111679077,0.16703575908575924,11,123,15,1
20.236902236938477,0.16629108161606843,11,123,15,1
20.267931938171387,0.16703575908575924,11,124,15,1
20.292632341384888,0.16693363965366617,11,124,15,1
20.333627462387085,0.16281874073211372,11,123,15,1
20.370326280593872,0.16501311712028738,11,123,15,1
20.405513048171997,0.17073857826192373,11,123,15,1
20.446625232696533,0.1894148889649181,11,123,15,1
